orderId;valueWithoutTaxes;countryCode;state;totalAmount
87582;77.3;CA;;
92704;285.72;PR;;
43789;392.54;US;FL;
85146;161.35;US;CA;
28932;205.77;PR;;
64763;411.87;US;NY;
63678;208.22;PR;;
80508;134.06;PR;;
66730;364.72;US;TX;
34333;118.43;CA;;
84933;151.83;US;FL;
36593;314.0;US;FL;
36964;194.19;CA;;
27443;303.37;CA;;
51026;163.72;CA;;
15792;462.9;CA;;
89344;387.7;US;CA;
70515;108.81;CA;;
77572;309.5;PR;;
18393;168.94;PR;;
64409;237.86;CA;;
22131;318.37;PR;;
50160;498.89;CA;;
76935;241.64;PR;;
13947;100.76;CA;;
49920;145.96;PR;;
62986;278.86;CA;;
91938;322.76;CA;;
30128;331.05;US;TX;
43627;281.86;US;CA;
86153;88.49;US;NY;
98064;350.44;CA;;
98747;499.86;CA;;
66337;325.5;CA;;
97086;77.86;CA;;
53538;234.94;US;TX;
44913;23.73;CA;;
58422;289.4;US;;
18428;467.23;US;FL;
14706;78.59;US;CA;
43690;189.09;PR;;
40173;156.16;CA;;
75614;141.16;CA;;
65764;439.31;US;CA;
85357;143.28;US;CA;
28907;18.28;PR;;
52009;427.06;US;;
51099;65.39;CA;;
98624;124.09;CA;;
12086;345.45;CA;;
41140;125.97;PR;;
24047;468.2;US;;
95683;336.02;US;NY;
78973;181.92;US;;
50581;273.63;US;TX;
12835;75.91;US;CA;
70192;164.31;PR;;
79787;26.89;CA;;
72407;24.15;US;CA;
19572;386.15;US;CA;
43012;353.7;CA;;
15515;380.77;CA;;
36622;355.77;PR;;
45104;128.97;US;NY;
55476;26.38;CA;;
52931;342.69;PR;;
76188;428.33;US;TX;
44338;126.66;CA;;
18930;95.6;PR;;
86430;194.34;US;TX;
58421;338.65;US;FL;
56781;453.73;CA;;
73615;233.01;US;FL;
72177;403.62;CA;;
39903;49.17;PR;;
40437;427.65;CA;;
19143;13.11;CA;;
80783;75.05;PR;;
77568;133.9;CA;;
55525;358.68;PR;;
52390;419.19;PR;;
87657;52.9;PR;;
36197;37.95;US;CA;
59609;143.8;CA;;
62450;187.06;PR;;
40685;280.77;US;;
67046;261.84;CA;;
47446;464.11;US;FL;
48161;301.84;CA;;
50595;275.86;US;CA;
94527;310.99;US;CA;
90609;356.96;PR;;
67005;306.94;CA;;
24929;271.42;PR;;
88808;28.93;CA;;
98352;345.4;US;NY;
71461;143.23;US;TX;
39144;33.92;US;;
79448;16.62;US;;
32641;338.69;CA;;
50657;375.17;CA;;
88455;125.45;US;CA;
72894;93.18;PR;;
84928;160.13;PR;;
97109;176.78;PR;;
42628;341.38;PR;;
28313;169.37;US;CA;
31999;406.49;US;TX;
92426;198.66;US;;
45047;381.26;US;CA;
19823;266.11;US;FL;
29068;314.6;CA;;
63949;178.39;CA;;
70494;343.74;PR;;
81525;415.51;CA;;
53087;176.7;US;TX;
20072;483.43;CA;;
17507;107.98;US;FL;
45880;294.17;PR;;
75034;343.7;US;CA;
11162;328.92;CA;;
86645;43.45;US;CA;
18440;277.66;PR;;
48266;409.49;PR;;
73217;264.15;PR;;
54113;254.32;CA;;
16200;233.77;US;;
56391;265.54;PR;;
19839;38.2;CA;;
48873;415.04;CA;;
98193;51.17;PR;;
61366;493.06;PR;;
30068;79.26;US;NY;
14285;332.36;CA;;
40687;427.42;US;TX;
34236;346.85;CA;;
54101;61.1;US;;
60997;86.78;US;TX;
98010;252.69;US;FL;
58100;430.76;US;FL;
29915;408.85;PR;;
16702;489.21;US;NY;
11971;304.62;PR;;
50320;129.06;US;;
75710;222.29;US;FL;
78386;303.25;CA;;
98723;350.28;CA;;
77255;232.97;PR;;
40901;30.28;PR;;
15708;110.72;PR;;
45115;138.1;CA;;
98491;399.49;PR;;
39201;54.0;US;TX;
87783;337.42;CA;;
75684;346.03;CA;;
37409;369.84;CA;;
46916;491.34;CA;;
34795;279.29;PR;;
59809;57.66;PR;;
36433;71.94;US;NY;
91400;451.85;US;NY;
66276;330.24;PR;;
71292;411.22;US;;
72503;46.82;US;FL;
92407;51.28;PR;;
31535;479.14;CA;;
78467;409.57;CA;;
83394;494.25;US;NY;
31151;27.6;CA;;
64572;174.72;US;CA;
78317;310.33;PR;;
66420;70.02;PR;;
43132;215.3;US;NY;
26072;491.32;US;NY;
14136;110.96;US;TX;
86314;293.82;CA;;
50597;173.76;CA;;
27443;468.36;CA;;
22489;437.51;US;CA;
96071;475.21;CA;;
98046;370.74;US;FL;
79473;439.86;CA;;
26854;229.17;PR;;
87225;327.71;CA;;
17893;119.07;PR;;
28175;314.44;US;;
39838;312.11;PR;;
10031;420.78;US;NY;
81458;10.86;US;;
37454;395.65;CA;;
42257;234.15;US;FL;
74155;445.55;CA;;
98873;198.52;CA;;
31657;260.2;PR;;
95829;57.53;CA;;
43314;445.02;US;FL;
28902;148.07;US;;
54809;145.56;US;CA;
86684;128.55;PR;;
32565;383.52;PR;;
90858;133.0;CA;;
14835;338.48;US;FL;
13912;67.98;PR;;
64282;411.73;PR;;
64830;462.83;PR;;
34466;237.08;CA;;
24420;365.34;US;;
33261;17.94;US;TX;
83801;114.31;PR;;
11979;134.73;PR;;
22559;226.91;CA;;
19255;226.5;CA;;
42523;150.29;PR;;
55404;420.07;PR;;
20545;111.91;PR;;
55965;109.64;CA;;
91225;265.59;CA;;
90506;432.43;PR;;
62309;219.86;CA;;
95964;28.93;US;TX;
78647;296.62;PR;;
94947;496.55;CA;;
22558;59.32;PR;;
12807;369.76;US;NY;
63302;491.32;CA;;
16529;91.58;US;CA;
20310;337.98;CA;;
53659;231.47;PR;;
35814;97.26;CA;;
89768;116.9;CA;;
71055;208.75;PR;;
45857;337.98;US;;
97907;122.89;US;FL;
71983;200.14;PR;;
25677;205.42;CA;;
43440;251.06;PR;;
95988;334.77;US;NY;
64245;113.13;PR;;
11907;100.76;US;;
51541;458.46;CA;;
50669;452.62;PR;;
75763;145.63;PR;;
40485;143.69;CA;;
65322;47.82;US;TX;
21211;473.8;US;NY;
35296;83.32;CA;;
38305;230.09;US;NY;
39845;141.43;PR;;
24527;216.18;CA;;
95193;264.65;PR;;
33369;70.2;PR;;
26788;414.96;US;;
56933;340.85;US;CA;
74436;435.94;CA;;
83601;379.21;US;TX;
31605;157.18;CA;;
30554;209.27;CA;;
17286;485.36;US;NY;
33624;236.48;PR;;
17029;182.42;PR;;
75419;403.43;PR;;
91693;16.94;US;TX;
45185;437.87;CA;;
37672;17.37;US;;
63561;70.85;US;;
21695;259.68;CA;;
22025;246.61;PR;;
15101;36.84;CA;;
84712;363.65;PR;;
55639;342.91;PR;;
80892;448.42;PR;;
70501;427.05;US;CA;
87706;239.91;CA;;
52266;466.61;US;CA;
19586;274.55;US;TX;
89444;34.59;CA;;
39728;307.55;PR;;
77910;280.64;US;CA;
82238;461.78;CA;;
98175;118.54;US;TX;
66217;478.1;US;CA;
78362;83.75;CA;;
74913;236.57;PR;;
23496;205.33;US;TX;
59516;449.55;PR;;
95156;116.7;US;NY;
60345;86.81;US;TX;
60103;300.44;CA;;
65592;499.9;US;CA;
96144;320.01;US;TX;
13730;155.49;US;CA;
92674;385.46;CA;;
72833;151.44;CA;;
42461;345.54;CA;;
56217;393.1;CA;;
81125;13.82;PR;;
47159;265.12;CA;;
87136;249.39;PR;;
66974;12.21;PR;;
80981;418.84;CA;;
22566;172.89;PR;;
48434;315.77;PR;;
72615;53.46;US;FL;
16817;439.88;CA;;
30305;462.17;CA;;
24922;194.67;CA;;
60375;13.32;US;CA;
21437;447.32;CA;;
86848;172.78;CA;;
69010;339.95;US;FL;
78657;174.97;CA;;
22541;218.95;US;;
83531;166.67;CA;;
74750;366.76;PR;;
69516;257.66;PR;;
95839;323.63;US;NY;
61163;183.27;PR;;
49512;45.79;CA;;
59678;284.05;CA;;
27536;75.87;CA;;
58478;198.51;PR;;
11883;372.35;PR;;
42354;260.39;US;CA;
95604;422.53;US;FL;
98686;29.81;US;;
52159;340.43;PR;;
91376;143.17;CA;;
66050;115.89;CA;;
69722;337.69;US;CA;
85798;287.73;US;CA;
93837;425.23;US;CA;
68423;406.65;US;CA;
29624;300.83;CA;;
56309;221.13;US;FL;
75491;273.39;CA;;
27469;438.8;CA;;
83774;56.82;US;FL;
97138;256.41;US;TX;
33993;443.25;US;CA;
98250;424.49;CA;;
82021;391.44;US;TX;
96608;296.47;PR;;
10681;473.76;PR;;
28660;22.62;US;NY;
18234;200.54;PR;;
92384;47.99;PR;;
50625;174.13;US;FL;
72215;403.27;CA;;
15721;219.88;PR;;
79076;263.89;CA;;
96992;405.35;PR;;
89548;313.39;PR;;
83169;103.74;PR;;
74129;39.67;CA;;
92804;176.98;US;FL;
33322;320.74;PR;;
89091;320.28;US;FL;
94604;80.45;US;CA;
41199;386.19;PR;;
49770;72.66;CA;;
53526;57.52;US;;
96743;188.65;PR;;
89689;212.21;CA;;
43896;33.99;CA;;
54612;270.61;CA;;
93044;167.65;PR;;
10716;127.91;US;NY;
66222;118.61;CA;;
38327;135.77;US;NY;
17920;119.04;US;CA;
64901;12.06;PR;;
52222;312.2;CA;;
97138;440.11;CA;;
14545;238.22;CA;;
49559;71.53;US;NY;
84729;212.28;US;;
91728;357.3;CA;;
22921;495.69;PR;;
76854;241.14;PR;;
52832;294.21;US;CA;
53775;188.61;US;CA;
29733;65.83;PR;;
22864;367.49;US;TX;
78773;340.91;CA;;
10372;320.87;US;TX;
97819;274.97;US;TX;
91238;245.6;US;FL;
83497;363.48;CA;;
20594;40.42;CA;;
23937;43.89;PR;;
33330;307.45;US;;
28456;436.51;CA;;
15392;340.5;US;TX;
34540;412.45;PR;;
29684;213.15;CA;;
12485;362.7;US;NY;
60462;467.69;CA;;
46080;38.59;PR;;
49837;476.16;PR;;
70188;15.03;US;FL;
34133;206.12;PR;;
58527;467.48;PR;;
54597;254.83;US;TX;
68612;74.03;CA;;
31170;313.78;CA;;
43937;81.6;CA;;
26627;40.86;CA;;
33621;367.66;US;FL;
94257;206.27;US;CA;
72873;390.05;PR;;
90881;369.79;PR;;
85230;305.78;US;TX;
22945;345.93;PR;;
47739;376.84;US;TX;
32354;136.43;US;CA;
81929;155.1;CA;;
93040;90.81;PR;;
92805;96.61;PR;;
97620;437.36;US;;
89614;228.89;PR;;
99854;442.43;PR;;
29738;231.72;PR;;
67230;194.35;CA;;
60637;225.96;CA;;
64548;456.67;PR;;
56243;98.43;US;TX;
71369;251.45;US;FL;
23336;185.07;US;CA;
82709;126.21;CA;;
55781;257.48;US;;
66625;183.01;PR;;
55102;448.94;CA;;
38361;349.09;CA;;
68326;306.07;CA;;
44523;84.09;US;TX;
43965;230.16;US;TX;
48588;82.43;US;NY;
87093;471.94;PR;;
50390;99.05;PR;;
76232;219.92;US;;
99286;58.56;PR;;
74291;283.34;US;CA;
15475;459.7;US;TX;
10328;129.36;PR;;
91438;54.68;CA;;
24685;476.06;CA;;
30364;396.45;PR;;
53507;437.67;US;TX;
73885;143.57;PR;;
54475;294.8;PR;;
68396;53.97;PR;;
73595;35.13;US;FL;
42033;276.17;CA;;
22959;357.92;US;;
49004;414.1;PR;;
16278;202.09;PR;;
34436;241.2;CA;;
92524;107.62;US;CA;
21950;127.29;US;FL;
52091;258.39;PR;;
68796;498.19;CA;;
59648;461.29;US;;
13312;253.78;PR;;
26955;329.76;US;FL;
55460;369.49;US;;
90909;188.72;CA;;
70710;231.99;PR;;
83770;231.54;US;CA;
22508;69.3;PR;;
63705;431.82;US;;
86236;346.42;PR;;
30161;183.09;US;FL;
27477;197.63;US;TX;
96552;369.24;PR;;
38747;115.9;US;FL;
37426;340.08;PR;;
85716;70.99;PR;;
97822;246.61;PR;;
15591;52.22;US;CA;
70793;32.18;US;;
29005;208.9;PR;;
72022;309.75;US;FL;
97055;108.12;CA;;
37152;255.41;PR;;
12484;342.36;CA;;
56502;460.14;PR;;
82242;89.94;PR;;
90326;181.46;PR;;
96527;121.84;PR;;
93440;457.26;CA;;
98382;334.99;PR;;
16671;140.41;CA;;
14302;144.17;PR;;
86317;455.45;PR;;
65215;140.29;PR;;
80889;472.67;US;;
21533;412.23;US;CA;
36709;451.34;PR;;
87299;356.51;US;;
73060;413.2;PR;;
29675;266.2;CA;;
10902;427.87;CA;;
65154;381.68;PR;;
90866;66.79;CA;;
78135;290.66;PR;;
76042;259.08;CA;;
77043;13.05;US;CA;
37678;255.79;US;;
37602;336.65;US;CA;
95894;248.22;CA;;
92523;164.77;CA;;
55073;350.85;PR;;
81994;164.33;US;CA;
88213;363.25;CA;;
78644;334.79;CA;;
26994;346.8;US;TX;
11408;422.08;CA;;
11112;347.58;CA;;
18426;392.73;PR;;
29308;291.93;US;;
54699;221.12;PR;;
99868;243.97;CA;;
99785;342.9;PR;;
36477;27.69;CA;;
84635;297.56;US;CA;
57304;282.62;US;TX;
98532;438.76;PR;;
43287;22.37;PR;;
51119;159.23;US;CA;
86851;309.87;US;FL;
83012;464.99;US;;
37829;84.08;PR;;
66193;223.36;US;NY;
36436;190.32;US;TX;
44801;356.21;CA;;
41393;101.33;CA;;
77546;35.89;US;TX;
90959;125.5;CA;;
72273;232.19;PR;;
20558;30.99;PR;;
15524;463.88;PR;;
10060;262.03;CA;;
36137;319.65;CA;;
95548;415.76;US;NY;
54822;64.25;US;CA;
45045;301.98;PR;;
73919;448.99;CA;;
88072;315.94;US;FL;
19168;251.23;PR;;
97481;186.44;PR;;
93066;99.43;US;FL;
39024;161.4;US;;
49763;247.78;CA;;
90237;487.34;CA;;
69327;280.48;US;;
52510;418.83;PR;;
83106;116.94;PR;;
19068;229.12;PR;;
69740;478.12;PR;;
72569;11.75;CA;;
70110;352.52;CA;;
31616;328.88;PR;;
84307;220.75;CA;;
35638;188.07;PR;;
62006;269.23;PR;;
57050;443.46;US;NY;
64340;349.41;US;;
66760;384.07;PR;;
29580;205.17;CA;;
79971;481.72;PR;;
37176;470.34;CA;;
92474;181.84;PR;;
71443;488.89;US;;
21993;453.5;CA;;
30464;287.88;CA;;
29928;263.23;US;FL;
35807;20.13;PR;;
55756;66.46;CA;;
37188;308.07;US;NY;
37894;43.56;PR;;
65403;189.47;US;FL;
54263;118.5;CA;;
21377;24.22;CA;;
39709;459.53;CA;;
57462;28.61;PR;;
16840;104.44;PR;;
67406;133.87;PR;;
91653;65.77;PR;;
56285;331.66;CA;;
73269;312.88;PR;;
41353;54.55;CA;;
89941;102.65;US;TX;
47495;350.32;US;FL;
59972;167.82;CA;;
29489;216.9;CA;;
30824;400.75;CA;;
11640;221.51;CA;;
64142;113.32;PR;;
33996;74.36;CA;;
37392;472.21;CA;;
69868;493.36;CA;;
13459;481.39;PR;;
70446;330.49;PR;;
87597;10.09;CA;;
67648;84.47;PR;;
76605;462.13;PR;;
54109;361.79;US;;
50100;221.44;PR;;
39745;331.34;CA;;
36184;41.22;CA;;
62697;297.31;US;;
19376;319.45;US;NY;
14034;386.88;PR;;
12411;76.44;CA;;
27242;462.43;PR;;
94841;58.66;US;FL;
28215;378.08;PR;;
13517;19.62;CA;;
30706;122.53;CA;;
79314;181.62;PR;;
82613;218.7;PR;;
28674;353.55;US;FL;
42498;475.13;CA;;
83988;55.59;US;TX;
28305;115.17;CA;;
44021;160.56;PR;;
34165;349.62;CA;;
11388;182.18;PR;;
64308;351.53;CA;;
82289;483.92;US;CA;
18674;150.01;US;TX;
19369;354.31;US;TX;
39826;292.81;CA;;
29490;216.8;CA;;
83751;122.48;PR;;
72047;423.39;US;FL;
38170;13.79;PR;;
52806;323.48;US;NY;
69284;104.69;CA;;
96037;402.96;PR;;
26616;197.29;CA;;
23940;414.3;PR;;
43018;103.61;US;TX;
80763;179.69;PR;;
63794;322.22;US;FL;
74836;449.48;US;FL;
21124;435.5;PR;;
25459;190.26;CA;;
83998;330.63;PR;;
59599;327.62;US;;
87095;53.53;US;NY;
96584;268.31;US;FL;
67948;436.85;CA;;
63310;310.27;PR;;
79079;246.19;PR;;
82009;472.78;US;CA;
15383;149.34;US;CA;
26954;461.63;CA;;
54149;152.85;US;;
96721;281.51;CA;;
11279;114.73;CA;;
43628;139.92;CA;;
25083;327.18;CA;;
13839;367.63;CA;;
75206;265.41;US;CA;
28743;317.39;CA;;
45252;175.29;US;FL;
39609;362.66;US;TX;
91778;436.6;CA;;
95222;30.22;PR;;
29735;498.26;PR;;
64595;226.97;CA;;
46381;210.1;CA;;
47081;428.28;PR;;
16330;418.77;US;FL;
29930;99.19;US;;
87494;140.66;PR;;
47611;209.19;PR;;
84829;318.48;US;FL;
74710;401.69;PR;;
16374;344.21;CA;;
14562;405.42;US;FL;
22376;394.63;CA;;
37145;409.1;US;;
38847;330.25;CA;;
32865;131.75;PR;;
41430;424.93;CA;;
98759;39.94;CA;;
59383;486.11;CA;;
97939;191.89;PR;;
14067;69.31;PR;;
16193;462.11;CA;;
12489;235.2;US;NY;
65788;65.97;PR;;
71307;224.47;CA;;
86877;336.27;CA;;
63446;32.78;PR;;
53165;396.93;PR;;
46097;383.74;CA;;
46849;121.05;PR;;
72850;486.55;CA;;
47926;291.59;CA;;
39412;187.57;CA;;
29549;359.74;PR;;
15769;200.83;PR;;
23397;139.69;CA;;
52517;192.91;CA;;
43502;287.06;CA;;
82555;391.21;CA;;
46157;192.38;PR;;
58868;117.92;US;NY;
14880;44.73;CA;;
70531;423.38;CA;;
65282;254.7;CA;;
69909;443.09;US;TX;
25916;188.52;PR;;
29786;235.28;US;FL;
37052;80.82;PR;;
86450;176.7;US;;
18094;483.11;CA;;
25733;110.21;US;FL;
94961;414.53;CA;;
75933;335.3;US;FL;
98222;211.51;CA;;
90748;190.02;CA;;
36186;430.39;CA;;
38414;272.22;PR;;
38692;470.16;CA;;
14636;23.35;CA;;
54807;62.34;US;CA;
25761;482.81;US;NY;
63797;220.86;CA;;
51964;63.96;CA;;
70699;232.17;CA;;
39666;49.17;US;TX;
56979;437.51;PR;;
99813;151.61;CA;;
13151;229.89;US;FL;
40717;203.35;PR;;
34147;389.67;US;TX;
53442;371.18;US;TX;
26092;155.37;PR;;
30390;483.81;CA;;
94274;412.08;PR;;
52857;378.03;US;CA;
69746;216.62;US;FL;
29714;336.86;PR;;
80652;108.06;PR;;
43461;118.37;CA;;
76131;293.99;CA;;
78107;47.06;PR;;
64593;380.89;PR;;
19974;347.3;US;;
14421;330.72;US;FL;
71068;214.8;CA;;
78147;409.21;PR;;
91846;274.8;CA;;
57227;431.65;US;CA;
57657;442.57;PR;;
53573;320.49;PR;;
58980;335.05;PR;;
81107;340.79;CA;;
40806;88.94;CA;;
93728;234.34;CA;;
17357;471.51;PR;;
83513;462.43;CA;;
58653;365.33;US;CA;
92156;281.82;PR;;
36419;115.25;US;CA;
93978;285.63;PR;;
91855;473.61;US;TX;
31574;362.05;PR;;
10042;102.92;PR;;
48267;136.04;PR;;
62847;171.15;US;CA;
35099;106.92;PR;;
73089;276.04;CA;;
80440;169.19;PR;;
84350;354.84;PR;;
83423;338.15;US;TX;
21724;154.34;CA;;
67678;453.56;CA;;
15034;182.12;PR;;
14367;278.01;US;CA;
11165;342.65;PR;;
64529;198.71;CA;;
89355;492.3;US;NY;
10579;425.68;CA;;
58587;67.21;US;TX;
85164;96.82;PR;;
43470;213.89;US;NY;
73041;330.92;US;;
79808;230.09;PR;;
12765;364.71;PR;;
76560;381.69;PR;;
79154;195.42;PR;;
46478;390.07;PR;;
65445;216.84;PR;;
20618;94.3;CA;;
98572;119.47;PR;;
49445;309.06;PR;;
26308;381.98;CA;;
29171;220.49;PR;;
68306;386.01;US;TX;
43348;96.06;US;CA;
38181;408.79;PR;;
71215;249.83;US;NY;
91957;151.35;CA;;
40353;206.63;US;NY;
82944;314.51;CA;;
24857;457.91;US;TX;
33138;248.79;CA;;
77985;194.19;PR;;
28810;453.43;US;CA;
34999;23.06;US;;
82179;190.99;US;NY;
15812;356.69;CA;;
41146;499.31;PR;;
26581;45.29;PR;;
66957;211.56;US;TX;
52468;225.18;PR;;
45929;150.12;US;NY;
71366;194.67;PR;;
41146;456.92;PR;;
30969;112.53;CA;;
92082;24.09;US;NY;
45285;345.87;US;CA;
99547;310.94;US;FL;
13876;367.47;CA;;
76760;445.01;PR;;
86362;302.0;PR;;
25285;377.58;US;TX;
92300;67.59;CA;;
89466;486.49;CA;;
53010;23.28;US;;
33815;362.09;PR;;
51877;433.49;CA;;
18325;487.52;PR;;
36774;263.42;PR;;
41127;81.42;PR;;
40526;33.52;CA;;
80777;283.2;US;;
25473;164.77;PR;;
28808;184.32;US;;
76551;274.28;US;;
14695;211.94;CA;;
12258;498.55;CA;;
12343;86.5;US;TX;
27936;291.7;CA;;
61027;202.34;PR;;
49713;481.58;US;;
25415;460.61;CA;;
50790;155.8;CA;;
94808;169.33;PR;;
66813;377.53;US;;
48050;44.18;PR;;
45930;257.84;PR;;
32118;303.75;CA;;
27213;458.25;CA;;
96910;103.58;CA;;
57794;241.64;US;;
93376;283.21;US;;
71007;131.91;CA;;
97611;450.44;PR;;
66973;128.01;PR;;
99322;432.79;CA;;
43111;307.83;US;;
22288;410.7;CA;;
80250;109.18;PR;;
78562;443.1;US;FL;
24796;176.97;PR;;
64473;28.91;PR;;
31449;260.07;US;;
41711;457.42;CA;;
34044;473.68;CA;;
52011;250.39;PR;;
64746;267.68;CA;;
84322;194.27;US;;
19975;367.98;PR;;
62419;300.29;CA;;
39183;371.07;US;CA;
64740;354.19;CA;;
75619;482.04;CA;;
40456;375.27;PR;;
29642;445.47;CA;;
27272;450.66;US;;
98490;390.14;CA;;
10642;349.87;CA;;
36639;230.84;CA;;
44390;440.13;CA;;
81188;117.38;US;;
19175;350.64;CA;;
11900;410.78;US;NY;
16926;456.99;PR;;
40147;69.85;CA;;
68614;233.56;PR;;
71801;424.79;CA;;
54815;165.81;PR;;
18664;188.5;PR;;
75689;351.97;US;CA;
16356;464.04;PR;;
56350;396.21;PR;;
82723;34.5;US;TX;
37216;205.88;US;NY;
12446;285.45;PR;;
23891;127.4;PR;;
72306;462.38;CA;;
41826;219.99;PR;;
84277;220.75;US;TX;
13811;95.22;CA;;
11942;22.58;PR;;
80950;481.88;CA;;
39226;189.36;CA;;
69810;315.97;CA;;
51074;478.56;CA;;
28019;85.02;US;NY;
85885;356.66;US;CA;
66751;367.27;CA;;
47301;205.27;US;NY;
78507;445.41;PR;;
54583;84.23;US;;
52726;17.74;PR;;
46210;444.24;US;TX;
42356;150.59;CA;;
62705;427.62;US;;
42089;230.97;PR;;
34674;183.18;PR;;
79357;91.29;CA;;
20963;129.08;US;CA;
66174;80.5;PR;;
89441;412.92;CA;;
68142;228.34;US;NY;
90313;234.12;CA;;
20630;466.44;CA;;
53862;365.46;CA;;
77289;479.54;CA;;
97228;25.86;US;;
43529;386.09;US;TX;
27923;60.47;US;CA;
26647;269.66;CA;;
42327;343.88;US;FL;
60836;464.41;US;TX;
95793;143.84;US;;
58211;223.86;US;FL;
86617;466.22;US;FL;
30840;307.2;CA;;
51050;317.76;PR;;
74372;227.27;PR;;
23018;80.18;PR;;
62633;215.94;US;TX;
83028;123.12;US;NY;
63110;489.95;CA;;
96782;173.59;CA;;
80872;322.11;US;;
84985;153.43;PR;;
33056;36.54;PR;;
91561;214.54;US;;
71089;234.91;CA;;
58528;314.58;CA;;
76316;395.42;US;;
17254;241.0;PR;;
46217;199.17;US;FL;
95636;471.85;PR;;
58064;452.89;CA;;
30588;307.36;CA;;
41239;37.9;US;TX;
39572;438.96;US;TX;
89527;304.33;US;CA;
55813;38.08;PR;;
63805;288.53;PR;;
88215;83.4;PR;;
98205;187.82;CA;;
87277;164.76;PR;;
47487;412.11;CA;;
69473;66.88;CA;;
36303;469.12;US;TX;
25305;390.65;CA;;
19844;188.46;US;;
12547;425.31;CA;;
45199;324.21;PR;;
39313;169.06;PR;;
15811;170.1;US;NY;
18378;143.99;US;NY;
44565;235.1;CA;;
76452;52.95;CA;;
92712;124.64;PR;;
86063;319.76;PR;;
72714;325.16;US;;
51819;72.09;US;CA;
93846;474.16;PR;;
82607;277.61;CA;;
13572;15.07;US;TX;
10757;483.51;CA;;
91581;137.02;US;;
67401;164.28;US;TX;
20338;236.99;US;;
56070;437.39;CA;;
61607;67.81;US;CA;
94648;209.01;CA;;
93001;409.74;CA;;
21357;118.51;US;TX;
46798;459.73;CA;;
21720;52.51;CA;;
19801;277.56;CA;;
51081;325.98;PR;;
36113;180.88;PR;;
36604;222.4;PR;;
88414;467.71;CA;;
81786;235.65;PR;;
18378;328.83;CA;;
97353;457.87;PR;;
43033;196.31;CA;;
50049;163.97;US;FL;
10312;165.57;PR;;
37555;406.77;CA;;
15410;487.47;CA;;
95984;282.83;US;CA;
77977;353.97;PR;;
73531;128.4;US;NY;
28317;167.22;US;;
49952;100.36;US;FL;
22201;446.59;US;FL;
12786;121.6;PR;;
76243;477.19;US;NY;
45615;408.0;PR;;
63789;182.38;PR;;
12912;217.56;CA;;
78863;159.81;CA;;
84540;112.19;PR;;
36877;122.88;CA;;
80441;318.33;PR;;
72561;464.69;CA;;
33047;87.56;PR;;
78753;477.09;CA;;
10883;37.05;US;FL;
65334;62.39;PR;;
22941;372.48;CA;;
68899;231.14;CA;;
66698;72.1;CA;;
84334;247.04;US;CA;
22908;172.24;CA;;
34352;339.8;US;TX;
72517;254.36;US;TX;
90719;353.53;CA;;
52562;477.47;PR;;
76914;231.62;US;NY;
41243;157.03;CA;;
74662;110.15;CA;;
47439;285.75;US;FL;
42494;327.08;US;FL;
54104;28.71;CA;;
42380;265.45;US;FL;
52676;310.92;US;CA;
63508;30.74;PR;;
51374;288.09;US;FL;
60386;211.9;CA;;
28124;302.92;CA;;
36348;459.18;US;;
44316;313.7;CA;;
60608;215.03;CA;;
89577;345.08;PR;;
56327;101.78;PR;;
23390;114.78;CA;;
16614;69.3;CA;;
40783;177.18;US;CA;
18020;65.99;CA;;
49974;436.33;PR;;
39008;298.44;US;;
34991;219.08;US;;
73669;108.25;CA;;
25562;21.23;CA;;
78415;330.19;CA;;
37315;70.74;CA;;
50518;458.55;US;TX;
66454;338.19;CA;;
42593;359.72;US;TX;
68461;40.0;US;TX;
36375;78.2;PR;;
23787;342.65;PR;;
17845;63.6;PR;;
54070;99.26;PR;;
87086;99.46;US;CA;
59369;431.55;CA;;
89072;136.41;US;TX;
67141;371.33;US;TX;
62248;392.93;CA;;
75242;58.05;PR;;
61595;71.9;CA;;
94727;238.76;CA;;
62316;150.65;US;NY;
53273;184.56;US;FL;
77104;263.34;CA;;
17443;238.26;PR;;
31273;170.56;CA;;
52451;271.29;PR;;
55173;489.31;CA;;
27045;458.79;US;FL;
32077;311.09;PR;;
45395;231.24;PR;;
20157;438.54;US;NY;
36691;176.81;CA;;
18852;329.62;US;TX;
13983;86.54;PR;;
43388;148.86;US;TX;
68239;82.04;CA;;
42439;122.93;CA;;
95132;394.17;US;;
80509;313.13;PR;;
57799;355.66;CA;;
34330;47.18;CA;;
22423;248.43;PR;;
92398;272.18;PR;;
79421;219.46;US;TX;
78391;368.3;PR;;
87824;458.36;US;TX;
24683;43.8;CA;;
11166;499.72;US;;
98372;342.28;CA;;
67909;292.73;CA;;
83441;164.03;US;TX;
13495;305.15;CA;;
76874;336.63;PR;;
85318;404.95;PR;;
43267;492.04;US;CA;
96460;238.31;CA;;
73133;73.36;PR;;
99257;209.81;CA;;
38284;423.13;CA;;
13679;208.92;US;;
49254;16.62;CA;;
72973;163.69;CA;;
23144;32.21;PR;;
67703;175.27;PR;;
40367;384.21;PR;;
88907;130.09;PR;;
79901;54.7;US;;
92303;454.17;US;;
48640;29.27;CA;;
28699;143.19;US;NY;
22361;495.9;CA;;
62996;37.24;PR;;
62056;414.26;US;;
42365;429.17;US;NY;
69560;85.61;PR;;
82782;227.69;US;TX;
16846;235.05;PR;;
