orderId;valueWithoutTaxes;countryCode;state;totalAmount
46533;66.48;US;TX;
23060;89.19;US;;
44449;102.35;PR;;
16472;37.66;US;NY;
41039;128.4;PR;;
77998;duHdx;US;NY;
34877;375.3;PR;;
49138;37.66;US;NY;
61329;168.87;PR;;
14660;37.66;US;NY;
49237;168.87;PR;;
56459;168.87;PR;;
28976;128.4;PR;;
45711;417.93;CA;;
62709;169.58;US;CA;
58188;417.93;CA;;
39725;89.19;US;;
47410;317.03;CA;;
97591;169.58;US;CA;
32764;168.87;PR;;
72056;210.7;CA;;
30197;66.48;US;TX;
42056;317.03;CA;;
10365;128.4;PR;;
76478;317.03;CA;;
22503;128.4;PR;;
68609;210.7;CA;;
59291;375.3;PR;;
38696;384.74;CA;;
71428;168.87;PR;;
94794;317.03;CA;;
86189;37.66;US;NY;
22717;egzud;CA;;
99104;102.35;PR;;
63027;102.35;PR;;
31454;439.51;CA;;
87389;37.66;US;NY;
54517;lhuLQ;PR;;
24746;102.35;PR;;
31404;210.7;CA;;
96007;423.8;PR;;
25867;66.48;US;TX;
28503;89.19;US;;
83837;102.35;PR;;
83814;415.43;PR;;
28697;102.35;PR;;
83463;37.66;US;NY;
16317;439.51;CA;;
91211;423.8;PR;;
13484;169.58;US;CA;
67785;387.42;PR;;
65027;375.3;PR;;
98660;417.93;CA;;
66177;439.51;CA;;
38671;122.34;US;FL;
21821;423.8;PR;;
20680;102.35;PR;;
59509;168.87;PR;;
93928;168.87;PR;;
39291;37.66;US;NY;
77460;387.42;PR;;
46233;375.3;PR;;
41991;66.48;US;TX;
38896;423.8;PR;;
14445;voZNT;PR;;
20220;375.3;PR;;
13378;qoVRM;US;FL;
31868;439.51;CA;;
79500;384.74;CA;;
22792;423.8;PR;;
24739;128.4;PR;;
80145;417.93;CA;;
27253;210.7;CA;;
42666;wQeUn;CA;;
48936;37.66;US;NY;
41360;uMTCy;US;NY;
26711;169.58;US;CA;
74063;423.8;PR;;
88915;89.19;US;;
11153;417.93;CA;;
99346;169.58;US;CA;
26834;439.51;CA;;
67127;384.74;CA;;
60124;102.35;PR;;
16912;317.03;CA;;
16425;210.7;CA;;
97434;128.4;PR;;
89569;417.93;CA;;
57171;122.34;US;FL;
29267;384.74;CA;;
47822;384.74;CA;;
36110;317.03;CA;;
95611;168.87;PR;;
66436;375.3;PR;;
37670;122.34;US;FL;
91867;210.7;CA;;
69143;375.3;PR;;
69640;317.03;CA;;
89289;375.3;PR;;
88389;37.66;US;NY;
21855;50.06;CA;;
73159;89.19;US;;
23514;317.03;CA;;
53811;37.66;US;NY;
10678;128.4;PR;;
35065;mOJJj;PR;;
16090;smYaN;PR;;
86472;169.58;US;CA;
88354;423.8;PR;;
48913;befDz;CA;;
33245;66.48;US;TX;
65471;423.8;PR;;
66476;169.58;US;CA;
67687;nwvQu;PR;;
63401;317.03;CA;;
42289;384.74;CA;;
42588;387.42;PR;;
24504;89.19;US;;
61431;168.87;PR;;
87837;210.7;CA;;
69228;wegYG;US;NY;
19909;387.42;PR;;
33172;UWDBA;US;;
66371;102.35;PR;;
75089;66.48;US;TX;
96753;439.51;CA;;
32445;423.8;PR;;
59733;89.19;US;;
31833;xlaHi;US;FL;
90360;66.48;US;TX;
49659;439.51;CA;;
59302;102.35;PR;;
34751;zTozo;PR;;
87926;415.43;PR;;
17464;37.66;US;NY;
35790;317.03;CA;;
19219;wwNnF;US;NY;
70035;89.19;US;;
66706;122.34;US;FL;
52155;387.42;PR;;
80218;ysCYU;PR;;
50094;giGLV;PR;;
67557;415.43;PR;;
19851;37.66;US;NY;
48260;417.93;CA;;
56548;439.51;CA;;
22497;102.35;PR;;
26150;423.8;PR;;
33391;169.58;US;CA;
30610;384.74;CA;;
41228;50.06;CA;;
45585;417.93;CA;;
72458;439.51;CA;;
62102;415.43;PR;;
36847;375.3;PR;;
17238;384.74;CA;;
78236;417.93;CA;;
19111;102.35;PR;;
96088;417.93;CA;;
91330;210.7;CA;;
51991;102.35;PR;;
83645;387.42;PR;;
64909;122.34;US;FL;
45363;50.06;CA;;
34698;317.03;CA;;
74154;210.7;CA;;
89830;89.19;US;;
98939;NBPMI;PR;;
14377;128.4;PR;;
36405;439.51;CA;;
15096;89.19;US;;
44957;50.06;CA;;
28219;122.34;US;FL;
70460;417.93;CA;;
21011;439.51;CA;;
24069;122.34;US;FL;
41143;YDSQm;CA;;
27377;50.06;CA;;
58639;415.43;PR;;
27674;415.43;PR;;
66333;210.7;CA;;
38795;122.34;US;FL;
39600;415.43;PR;;
99680;210.7;CA;;
22679;102.35;PR;;
83926;317.03;CA;;
51278;423.8;PR;;
69568;128.4;PR;;
86594;317.03;CA;;
28376;439.51;CA;;
77619;317.03;CA;;
64009;YGZeU;CA;;
32998;89.19;US;;
39364;423.8;PR;;
43089;423.8;PR;;
13239;317.03;CA;;
63557;375.3;PR;;
91552;417.93;CA;;
59707;417.93;CA;;
25662;128.4;PR;;
40158;128.4;PR;;
69456;375.3;PR;;
85947;128.4;PR;;
98700;169.58;US;CA;
20387;128.4;PR;;
75058;MKuwu;CA;;
98866;DUnaW;PR;;
80397;66.48;US;TX;
83059;417.93;CA;;
61730;423.8;PR;;
42861;dXLdZ;US;;
26428;423.8;PR;;
15487;jkHHy;PR;;
30921;439.51;CA;;
73508;168.87;PR;;
73187;210.7;CA;;
45601;66.48;US;TX;
86292;317.03;CA;;
32576;aCvrq;CA;;
94310;423.8;PR;;
48323;423.8;PR;;
17508;375.3;PR;;
85155;rsdBi;PR;;
24458;102.35;PR;;
70801;210.7;CA;;
91461;387.42;PR;;
20663;fENkq;CA;;
26594;hOaKz;US;NY;
83022;317.03;CA;;
42481;439.51;CA;;
98460;384.74;CA;;
92826;415.43;PR;;
50983;384.74;CA;;
75301;317.03;CA;;
61599;169.58;US;CA;
42340;387.42;PR;;
87512;89.19;US;;
38818;122.34;US;FL;
28761;423.8;PR;;
49648;102.35;PR;;
70068;168.87;PR;;
23820;387.42;PR;;
86784;415.43;PR;;
42528;mgJpg;CA;;
85534;415.43;PR;;
39558;122.34;US;FL;
85228;375.3;PR;;
23649;423.8;PR;;
33718;210.7;CA;;
99570;66.48;US;TX;
26110;37.66;US;NY;
93542;CnlMz;PR;;
89591;TTcMQ;CA;;
44334;387.42;PR;;
53409;vgjRU;US;NY;
55515;128.4;PR;;
79671;423.8;PR;;
30432;169.58;US;CA;
61654;122.34;US;FL;
80907;yGeyW;US;CA;
46025;375.3;PR;;
79265;169.58;US;CA;
40520;375.3;PR;;
69188;210.7;CA;;
24876;37.66;US;NY;
26091;417.93;CA;;
50545;210.7;CA;;
95895;128.4;PR;;
58471;169.58;US;CA;
49885;169.58;US;CA;
12282;417.93;CA;;
93193;387.42;PR;;
50929;122.34;US;FL;
58643;168.87;PR;;
51153;128.4;PR;;
19074;66.48;US;TX;
99986;102.35;PR;;
15216;128.4;PR;;
31878;128.4;PR;;
95179;168.87;PR;;
40201;37.66;US;NY;
82978;169.58;US;CA;
20386;37.66;US;NY;
48477;439.51;CA;;
41712;122.34;US;FL;
35482;169.58;US;CA;
85170;168.87;PR;;
51408;417.93;CA;;
84194;122.34;US;FL;
64315;bhBmw;PR;;
25517;417.93;CA;;
41708;122.34;US;FL;
12021;384.74;CA;;
43694;387.42;PR;;
26356;WxYsh;PR;;
77234;66.48;US;TX;
41567;168.87;PR;;
46499;439.51;CA;;
70960;wCztK;CA;;
78639;169.58;US;CA;
83172;415.43;PR;;
42956;102.35;PR;;
21135;37.66;US;NY;
79849;128.4;PR;;
55260;37.66;US;NY;
66324;423.8;PR;;
35526;EkiHe;US;FL;
60532;50.06;CA;;
15709;qWRsX;PR;;
85254;384.74;CA;;
13400;89.19;US;;
24200;387.42;PR;;
71756;89.19;US;;
50366;37.66;US;NY;
35613;423.8;PR;;
82685;384.74;CA;;
81334;89.19;US;;
77178;miEvj;US;NY;
75600;50.06;CA;;
92984;317.03;CA;;
93258;317.03;CA;;
66414;wqVeM;US;TX;
88187;102.35;PR;;
97096;317.03;CA;;
13818;210.7;CA;;
28709;168.87;PR;;
11737;169.58;US;CA;
59206;50.06;CA;;
14518;210.7;CA;;
66489;50.06;CA;;
94311;387.42;PR;;
86663;AdcWA;CA;;
39987;415.43;PR;;
31959;rNHPR;CA;;
64473;122.34;US;FL;
84167;210.7;CA;;
12274;387.42;PR;;
99688;169.58;US;CA;
33959;375.3;PR;;
85152;387.42;PR;;
99908;210.7;CA;;
76237;66.48;US;TX;
92120;37.66;US;NY;
87218;89.19;US;;
95013;102.35;PR;;
15814;417.93;CA;;
70303;128.4;PR;;
15016;387.42;PR;;
55236;bDQJG;US;FL;
71261;387.42;PR;;
95608;89.19;US;;
96158;89.19;US;;
64113;415.43;PR;;
68723;439.51;CA;;
54580;128.4;PR;;
62575;128.4;PR;;
39651;50.06;CA;;
57005;50.06;CA;;
22127;417.93;CA;;
78658;128.4;PR;;
53968;128.4;PR;;
39861;50.06;CA;;
93450;384.74;CA;;
35416;37.66;US;NY;
85241;387.42;PR;;
67579;50.06;CA;;
88694;102.35;PR;;
36479;317.03;CA;;
44195;168.87;PR;;
91920;415.43;PR;;
40848;423.8;PR;;
26172;eAShw;US;NY;
79099;210.7;CA;;
63620;50.06;CA;;
90189;423.8;PR;;
37419;sveIq;PR;;
72911;210.7;CA;;
86100;387.42;PR;;
68770;128.4;PR;;
18724;210.7;CA;;
48300;122.34;US;FL;
92327;66.48;US;TX;
33503;122.34;US;FL;
10383;417.93;CA;;
23159;37.66;US;NY;
70009;375.3;PR;;
96624;66.48;US;TX;
95741;210.7;CA;;
21598;375.3;PR;;
18271;102.35;PR;;
95011;66.48;US;TX;
98204;387.42;PR;;
11047;102.35;PR;;
63757;317.03;CA;;
15140;37.66;US;NY;
87541;bSXdc;US;FL;
72946;168.87;PR;;
37218;128.4;PR;;
16694;102.35;PR;;
33186;128.4;PR;;
91905;210.7;CA;;
85603;375.3;PR;;
26891;89.19;US;;
90447;102.35;PR;;
47422;387.42;PR;;
86521;439.51;CA;;
66253;qRvkg;US;TX;
36660;37.66;US;NY;
26194;417.93;CA;;
74066;102.35;PR;;
88521;423.8;PR;;
99411;439.51;CA;;
41272;168.87;PR;;
30351;375.3;PR;;
76579;168.87;PR;;
74086;89.19;US;;
29075;375.3;PR;;
95872;439.51;CA;;
59683;168.87;PR;;
50307;uXDFY;PR;;
70866;168.87;PR;;
80035;OFaDz;PR;;
76053;37.66;US;NY;
24833;66.48;US;TX;
19757;439.51;CA;;
71049;122.34;US;FL;
52228;417.93;CA;;
32421;169.58;US;CA;
39465;384.74;CA;;
31680;37.66;US;NY;
49694;384.74;CA;;
84806;384.74;CA;;
95220;89.19;US;;
35969;66.48;US;TX;
26343;210.7;CA;;
51130;122.34;US;FL;
92165;122.34;US;FL;
74308;89.19;US;;
20803;415.43;PR;;
76359;50.06;CA;;
63112;384.74;CA;;
85617;66.48;US;TX;
39188;423.8;PR;;
76467;387.42;PR;;
90426;89.19;US;;
38846;ZsvSr;CA;;
90542;128.4;PR;;
92281;375.3;PR;;
22685;128.4;PR;;
39420;375.3;PR;;
95333;ivhzz;PR;;
77182;384.74;CA;;
71737;210.7;CA;;
41556;439.51;CA;;
81404;384.74;CA;;
11288;417.93;CA;;
71641;128.4;PR;;
88363;439.51;CA;;
76297;387.42;PR;;
21901;128.4;PR;;
66307;415.43;PR;;
33195;169.58;US;CA;
14379;317.03;CA;;
82080;sgTOW;US;NY;
90682;50.06;CA;;
90239;37.66;US;NY;
49049;423.8;PR;;
36042;sKQGk;CA;;
96348;423.8;PR;;
49819;417.93;CA;;
30197;102.35;PR;;
43508;122.34;US;FL;
60411;210.7;CA;;
27238;439.51;CA;;
30528;317.03;CA;;
74573;169.58;US;CA;
60490;gyZmA;US;FL;
31640;169.58;US;CA;
35497;210.7;CA;;
35797;317.03;CA;;
66714;439.51;CA;;
58926;CRnIP;PR;;
86112;210.7;CA;;
87507;417.93;CA;;
22066;417.93;CA;;
90288;423.8;PR;;
89051;37.66;US;NY;
24314;rUsUA;PR;;
98296;168.87;PR;;
12490;317.03;CA;;
72264;387.42;PR;;
51201;89.19;US;;
35203;210.7;CA;;
96881;66.48;US;TX;
88088;439.51;CA;;
89052;439.51;CA;;
37048;439.51;CA;;
55310;439.51;CA;;
13407;384.74;CA;;
21857;122.34;US;FL;
54313;102.35;PR;;
33884;128.4;PR;;
87716;210.7;CA;;
14198;375.3;PR;;
77855;415.43;PR;;
31803;384.74;CA;;
84684;ixdBQ;PR;;
34664;384.74;CA;;
11036;375.3;PR;;
26541;169.58;US;CA;
71780;168.87;PR;;
50868;122.34;US;FL;
93822;102.35;PR;;
25156;384.74;CA;;
18182;415.43;PR;;
88825;JZvkU;PR;;
96392;122.34;US;FL;
44830;439.51;CA;;
91772;lDKtY;PR;;
35086;169.58;US;CA;
41300;384.74;CA;;
91846;89.19;US;;
94453;122.34;US;FL;
64029;122.34;US;FL;
64077;128.4;PR;;
16158;417.93;CA;;
69443;415.43;PR;;
19817;423.8;PR;;
47685;387.42;PR;;
18119;168.87;PR;;
87264;415.43;PR;;
60830;168.87;PR;;
26611;439.51;CA;;
38790;102.35;PR;;
20274;89.19;US;;
85976;317.03;CA;;
96120;415.43;PR;;
21397;66.48;US;TX;
90485;50.06;CA;;
69323;417.93;CA;;
59902;89.19;US;;
68979;BhEWw;PR;;
40108;VNjJh;US;TX;
48602;210.7;CA;;
40486;50.06;CA;;
75166;384.74;CA;;
41371;387.42;PR;;
93447;168.87;PR;;
83054;102.35;PR;;
10039;gXUJQ;PR;;
44575;169.58;US;CA;
43329;66.48;US;TX;
47059;50.06;CA;;
56288;169.58;US;CA;
59283;168.87;PR;;
53968;384.74;CA;;
62029;128.4;PR;;
45671;415.43;PR;;
36037;37.66;US;NY;
38313;89.19;US;;
61643;317.03;CA;;
45301;128.4;PR;;
55982;37.66;US;NY;
13255;439.51;CA;;
93380;168.87;PR;;
68825;423.8;PR;;
16054;37.66;US;NY;
24490;417.93;CA;;
20922;210.7;CA;;
48241;317.03;CA;;
80057;210.7;CA;;
61384;102.35;PR;;
53812;wANaB;PR;;
39235;122.34;US;FL;
13334;210.7;CA;;
25088;102.35;PR;;
32176;122.34;US;FL;
43448;128.4;PR;;
54700;66.48;US;TX;
52753;375.3;PR;;
85102;387.42;PR;;
66211;317.03;CA;;
76222;317.03;CA;;
58052;423.8;PR;;
59886;128.4;PR;;
45681;128.4;PR;;
46015;375.3;PR;;
26173;169.58;US;CA;
67465;168.87;PR;;
13636;50.06;CA;;
67104;168.87;PR;;
94601;417.93;CA;;
76237;TlaxY;CA;;
93302;439.51;CA;;
28606;417.93;CA;;
44437;37.66;US;NY;
97471;128.4;PR;;
89496;439.51;CA;;
51797;VMUnv;PR;;
57211;375.3;PR;;
64431;317.03;CA;;
86288;384.74;CA;;
19561;423.8;PR;;
80459;vZbtT;PR;;
69304;417.93;CA;;
25045;168.87;PR;;
89692;122.34;US;FL;
83763;317.03;CA;;
79545;37.66;US;NY;
64682;168.87;PR;;
30950;415.43;PR;;
11386;kyoLT;PR;;
32312;37.66;US;NY;
80823;415.43;PR;;
90483;210.7;CA;;
90948;387.42;PR;;
45057;102.35;PR;;
55166;439.51;CA;;
36516;89.19;US;;
19482;50.06;CA;;
72430;128.4;PR;;
55048;210.7;CA;;
32243;122.34;US;FL;
42932;168.87;PR;;
21378;384.74;CA;;
83693;37.66;US;NY;
85471;66.48;US;TX;
79931;66.48;US;TX;
17983;417.93;CA;;
38017;317.03;CA;;
53822;102.35;PR;;
81891;122.34;US;FL;
94730;102.35;PR;;
26559;37.66;US;NY;
32574;89.19;US;;
25843;439.51;CA;;
38090;375.3;PR;;
46139;122.34;US;FL;
91756;jQmZb;CA;;
59935;50.06;CA;;
83053;89.19;US;;
44267;128.4;PR;;
83332;317.03;CA;;
98183;417.93;CA;;
79988;384.74;CA;;
96339;128.4;PR;;
61940;Ftgyo;CA;;
96237;CLmug;PR;;
18849;417.93;CA;;
49733;37.66;US;NY;
91054;37.66;US;NY;
47217;417.93;CA;;
67869;417.93;CA;;
17398;375.3;PR;;
31047;439.51;CA;;
64383;375.3;PR;;
84521;417.93;CA;;
89407;122.34;US;FL;
26703;UkdZM;PR;;
82651;122.34;US;FL;
47134;169.58;US;CA;
75522;317.03;CA;;
92341;387.42;PR;;
97494;102.35;PR;;
67275;415.43;PR;;
22876;439.51;CA;;
73646;102.35;PR;;
51010;169.58;US;CA;
45222;HHNHP;US;FL;
74609;168.87;PR;;
71517;375.3;PR;;
35533;122.34;US;FL;
59871;417.93;CA;;
19972;128.4;PR;;
70257;128.4;PR;;
74456;415.43;PR;;
66074;NEkWf;US;FL;
15868;423.8;PR;;
37395;Iijbt;US;CA;
85872;375.3;PR;;
44836;50.06;CA;;
99998;415.43;PR;;
74112;375.3;PR;;
95425;384.74;CA;;
22966;210.7;CA;;
44333;89.19;US;;
41122;387.42;PR;;
80343;210.7;CA;;
54255;210.7;CA;;
36189;415.43;PR;;
15472;37.66;US;NY;
75310;439.51;CA;;
44316;415.43;PR;;
77722;317.03;CA;;
79801;375.3;PR;;
50653;384.74;CA;;
41938;66.48;US;TX;
43736;37.66;US;NY;
74395;50.06;CA;;
63535;37.66;US;NY;
17024;417.93;CA;;
43876;50.06;CA;;
81328;122.34;US;FL;
63490;89.19;US;;
30124;CuFhk;CA;;
27970;384.74;CA;;
58445;417.93;CA;;
71487;423.8;PR;;
94859;102.35;PR;;
81236;387.42;PR;;
38581;37.66;US;NY;
34866;384.74;CA;;
83993;122.34;US;FL;
57547;439.51;CA;;
64638;375.3;PR;;
62281;439.51;CA;;
85825;37.66;US;NY;
12728;210.7;CA;;
42012;169.58;US;CA;
65207;qNsRl;PR;;
69906;FAtxN;US;CA;
78035;169.58;US;CA;
59100;66.48;US;TX;
26480;423.8;PR;;
56474;66.48;US;TX;
62884;37.66;US;NY;
87768;387.42;PR;;
36927;384.74;CA;;
85644;122.34;US;FL;
75129;375.3;PR;;
44516;415.43;PR;;
34612;375.3;PR;;
11024;384.74;CA;;
28763;384.74;CA;;
23902;ESTRd;US;;
69398;66.48;US;TX;
25391;50.06;CA;;
90905;210.7;CA;;
56046;102.35;PR;;
46325;439.51;CA;;
62450;384.74;CA;;
90193;210.7;CA;;
19202;66.48;US;TX;
57051;66.48;US;TX;
57251;89.19;US;;
71949;423.8;PR;;
28528;423.8;PR;;
91583;168.87;PR;;
40008;102.35;PR;;
82126;37.66;US;NY;
49797;384.74;CA;;
72020;37.66;US;NY;
96234;417.93;CA;;
59690;128.4;PR;;
58130;168.87;PR;;
51422;66.48;US;TX;
32860;168.87;PR;;
41879;122.34;US;FL;
43569;210.7;CA;;
62496;50.06;CA;;
86441;384.74;CA;;
97543;375.3;PR;;
88436;128.4;PR;;
75136;eTfrm;PR;;
51577;122.34;US;FL;
41293;37.66;US;NY;
45280;387.42;PR;;
93567;439.51;CA;;
56633;384.74;CA;;
63942;102.35;PR;;
81152;317.03;CA;;
94185;169.58;US;CA;
63326;50.06;CA;;
60648;128.4;PR;;
67618;66.48;US;TX;
93038;qEVDc;CA;;
39078;168.87;PR;;
66877;169.58;US;CA;
48875;50.06;CA;;
19510;122.34;US;FL;
27260;102.35;PR;;
47153;128.4;PR;;
26731;hCKuV;CA;;
25608;417.93;CA;;
84226;teoXN;CA;;
88770;415.43;PR;;
99043;417.93;CA;;
44990;128.4;PR;;
40009;122.34;US;FL;
76257;128.4;PR;;
21696;122.34;US;FL;
51143;417.93;CA;;
32018;50.06;CA;;
16694;128.4;PR;;
16844;169.58;US;CA;
92692;128.4;PR;;
77547;210.7;CA;;
25012;uxkJJ;CA;;
45121;375.3;PR;;
58432;102.35;PR;;
49963;210.7;CA;;
24408;102.35;PR;;
73560;37.66;US;NY;
63929;415.43;PR;;
32239;415.43;PR;;
23250;102.35;PR;;
19118;CkgzD;US;NY;
51662;37.66;US;NY;
10579;atBGA;US;FL;
34311;439.51;CA;;
71249;128.4;PR;;
19364;417.93;CA;;
95411;439.51;CA;;
83882;169.58;US;CA;
76514;317.03;CA;;
36221;168.87;PR;;
94961;417.93;CA;;
44511;FuxUt;PR;;
54801;50.06;CA;;
71744;375.3;PR;;
31480;50.06;CA;;
65292;ZqnMS;PR;;
50637;417.93;CA;;
49426;423.8;PR;;
39463;66.48;US;TX;
83646;37.66;US;NY;
88506;169.58;US;CA;
10642;66.48;US;TX;
55774;122.34;US;FL;
91558;415.43;PR;;
11137;210.7;CA;;
95343;102.35;PR;;
45407;50.06;CA;;
42641;417.93;CA;;
15801;50.06;CA;;
76228;417.93;CA;;
49702;439.51;CA;;
14646;210.7;CA;;
27226;128.4;PR;;
96283;37.66;US;NY;
88313;XyRMP;PR;;
57649;415.43;PR;;
19447;102.35;PR;;
14270;423.8;PR;;
78756;168.87;PR;;
48206;317.03;CA;;
48453;415.43;PR;;
69811;122.34;US;FL;
23140;169.58;US;CA;
77071;122.34;US;FL;
74409;415.43;PR;;
23261;417.93;CA;;
93756;439.51;CA;;
32148;epsbJ;PR;;
59090;375.3;PR;;
55421;210.7;CA;;
15258;375.3;PR;;
60245;66.48;US;TX;
28398;89.19;US;;
44819;384.74;CA;;
17319;317.03;CA;;
76725;439.51;CA;;
94493;417.93;CA;;
44726;169.58;US;CA;
40141;66.48;US;TX;
15050;387.42;PR;;
25726;210.7;CA;;
37282;375.3;PR;;
89867;50.06;CA;;
86648;168.87;PR;;
17034;417.93;CA;;
58715;387.42;PR;;
14363;89.19;US;;
92863;37.66;US;NY;
42753;375.3;PR;;
48954;37.66;US;NY;
43583;102.35;PR;;
81476;168.87;PR;;
88707;169.58;US;CA;
85385;384.74;CA;;
79702;169.58;US;CA;
76958;50.06;CA;;
93938;50.06;CA;;
86297;417.93;CA;;
34679;439.51;CA;;
75043;375.3;PR;;
81544;387.42;PR;;
45177;375.3;PR;;
22911;kvkLi;PR;;
73300;128.4;PR;;
72953;168.87;PR;;
85834;387.42;PR;;
91594;168.87;PR;;
53818;417.93;CA;;
12417;122.34;US;FL;
11157;417.93;CA;;
86514;50.06;CA;;
78296;169.58;US;CA;
61967;cZCqY;PR;;
86248;210.7;CA;;
63809;423.8;PR;;
79958;37.66;US;NY;
51374;387.42;PR;;
58349;UFGWV;CA;;
62503;387.42;PR;;
23029;415.43;PR;;
61324;102.35;PR;;
83247;xQnhA;CA;;
74830;168.87;PR;;
74486;66.48;US;TX;
82027;423.8;PR;;
99686;210.7;CA;;
93475;423.8;PR;;
19410;66.48;US;TX;
94936;CturW;PR;;
23710;417.93;CA;;
85606;66.48;US;TX;
49165;hlVFD;US;CA;
86522;423.8;PR;;
88667;317.03;CA;;
82328;384.74;CA;;
41057;317.03;CA;;
73564;317.03;CA;;
79547;317.03;CA;;
88597;317.03;CA;;
81578;122.34;US;FL;
33100;122.34;US;FL;
52827;102.35;PR;;
59376;YVzKF;PR;;
67944;375.3;PR;;
80073;168.87;PR;;
30843;KZifl;PR;;
98445;128.4;PR;;
58614;ziTIQ;US;;
58886;439.51;CA;;
56792;66.48;US;TX;
96170;169.58;US;CA;
12136;50.06;CA;;
76720;384.74;CA;;
67891;375.3;PR;;
55899;169.58;US;CA;
56542;415.43;PR;;
68899;423.8;PR;;
56589;317.03;CA;;
49777;50.06;CA;;
32480;102.35;PR;;
48798;439.51;CA;;
47311;102.35;PR;;
38162;415.43;PR;;
43970;210.7;CA;;
12711;zolao;CA;;
78010;415.43;PR;;
62312;317.03;CA;;
36353;50.06;CA;;
16680;66.48;US;TX;
13430;317.03;CA;;
36812;37.66;US;NY;
95949;423.8;PR;;
77999;387.42;PR;;
25198;375.3;PR;;
79592;375.3;PR;;
15501;417.93;CA;;
21125;102.35;PR;;
25567;417.93;CA;;
91927;102.35;PR;;
62595;122.34;US;FL;
27232;415.43;PR;;
75318;375.3;PR;;
31184;66.48;US;TX;
95080;375.3;PR;;
62918;50.06;CA;;
52760;66.48;US;TX;
90420;169.58;US;CA;
59234;375.3;PR;;
62367;387.42;PR;;
61066;37.66;US;NY;
82062;168.87;PR;;
68960;50.06;CA;;
78418;50.06;CA;;
37130;375.3;PR;;
51505;317.03;CA;;
52584;168.87;PR;;
72737;iUKiB;PR;;
26119;168.87;PR;;
16292;128.4;PR;;
15940;cXEtj;CA;;
42560;122.34;US;FL;
15680;417.93;CA;;
96754;128.4;PR;;
69469;169.58;US;CA;
11992;415.43;PR;;
11149;128.4;PR;;
85007;UmbPC;PR;;
76007;128.4;PR;;
57188;415.43;PR;;
33403;210.7;CA;;
62107;89.19;US;;
60910;210.7;CA;;
54719;384.74;CA;;
79152;169.58;US;CA;
90245;210.7;CA;;
23467;pbgiH;CA;;
74511;128.4;PR;;
16474;439.51;CA;;
45455;417.93;CA;;
89902;102.35;PR;;
59252;BtaAj;CA;;
83927;210.7;CA;;
63806;goPGB;CA;;
63354;417.93;CA;;
46523;387.42;PR;;
84531;423.8;PR;;
69193;122.34;US;FL;
30957;387.42;PR;;
22067;415.43;PR;;
83563;37.66;US;NY;
68532;50.06;CA;;
40146;210.7;CA;;
69385;317.03;CA;;
11964;37.66;US;NY;
91827;uhgRz;PR;;
88125;210.7;CA;;
30742;210.7;CA;;
12894;128.4;PR;;
13837;89.19;US;;
72447;zEgkc;US;NY;
73497;423.8;PR;;
47131;375.3;PR;;
53530;423.8;PR;;
50671;102.35;PR;;
43825;50.06;CA;;
82440;122.34;US;FL;
78727;89.19;US;;
59374;102.35;PR;;
11910;415.43;PR;;
27670;375.3;PR;;
84507;128.4;PR;;
29555;423.8;PR;;
82225;102.35;PR;;
72404;66.48;US;TX;
88285;168.87;PR;;
78226;169.58;US;CA;
22301;417.93;CA;;
32185;439.51;CA;;
17846;102.35;PR;;
49982;415.43;PR;;
22699;375.3;PR;;
94559;89.19;US;;
30312;xXBSZ;CA;;
69958;128.4;PR;;
32611;417.93;CA;;
63772;439.51;CA;;
86449;415.43;PR;;
20681;66.48;US;TX;
36040;439.51;CA;;
14316;89.19;US;;
10420;169.58;US;CA;
20995;423.8;PR;;
81332;439.51;CA;;
90454;387.42;PR;;
12431;384.74;CA;;
28910;439.51;CA;;
13336;50.06;CA;;
29939;GEldu;US;FL;
58026;WwGGg;US;NY;
12767;168.87;PR;;
51963;37.66;US;NY;
80156;102.35;PR;;
12717;169.58;US;CA;
31803;375.3;PR;;
27909;Lwnjy;US;NY;
30934;210.7;CA;;
92149;102.35;PR;;
16917;168.87;PR;;
90527;OdxhI;CA;;
94253;439.51;CA;;
87590;415.43;PR;;
39860;168.87;PR;;
15530;384.74;CA;;
24450;122.34;US;FL;
39197;37.66;US;NY;
78192;102.35;PR;;
17566;OqMeD;PR;;
36916;168.87;PR;;
26041;37.66;US;NY;
14549;66.48;US;TX;
92745;102.35;PR;;
60600;jSdid;PR;;
26861;169.58;US;CA;
54515;387.42;PR;;
14690;168.87;PR;;
23249;168.87;PR;;
88892;317.03;CA;;
35579;210.7;CA;;
31537;439.51;CA;;
15471;122.34;US;FL;
67848;128.4;PR;;
57109;210.7;CA;;
65930;415.43;PR;;
40570;439.51;CA;;
66502;50.06;CA;;
17569;317.03;CA;;
63490;415.43;PR;;
79689;66.48;US;TX;
56960;37.66;US;NY;
74129;OZrUb;CA;;
27931;375.3;PR;;
65128;128.4;PR;;
74199;168.87;PR;;
33723;439.51;CA;;
89105;210.7;CA;;
39232;WPkSp;CA;;
23677;50.06;CA;;
20780;317.03;CA;;
78463;89.19;US;;
25780;317.03;CA;;
23922;210.7;CA;;
30427;66.48;US;TX;
84324;50.06;CA;;
43964;210.7;CA;;
92954;168.87;PR;;
86373;102.35;PR;;
48238;415.43;PR;;
16408;387.42;PR;;
51171;89.19;US;;
22589;89.19;US;;
49917;50.06;CA;;
44396;102.35;PR;;
82184;210.7;CA;;
